Id,In_Degree,Out_Degree,Degree,year_copy,Case_ID
28252,3,32,35,1960,"[363, 229]"
28253,20,28,48,1947,"[332, 218]"
28256,58,39,97,1986,"[494, 1]"
28257,13,55,68,1982,"[455, 283]"
28258,12,34,46,1974,"[415, 164]"
28259,0,0,0,1975,"[423, 902]"
28261,4,9,13,1899,"[173, 452]"
28262,4,0,4,1893,"[149, 216]"
28263,0,4,4,1889,"[131, 31]"
28265,6,2,8,1887,"[122, 189]"
28267,14,17,31,1972,"[409, 232]"
28268,0,8,8,1924,"[263, 553]"
28269,0,10,10,2010,"[560, 974]"
28270,0,0,0,1981,"[450, 949]"
28271,0,0,0,1946,"[329, 207]"
28272,2,0,2,1981,"[452, 378]"
28274,4,2,6,1892,"[146, 646]"
28275,7,6,13,1934,"[293, 121]"
28277,1,5,6,1895,"[159, 562]"
28278,1,4,5,1963,"[372, 586]"
28280,2,12,14,1998,"[523, 410]"
28281,7,23,30,1976,"[427, 524]"
28282,8,16,24,1900,"[176, 181]"
28283,2,9,11,1948,"[333, 169]"
28284,2,0,2,1884,"[110, 225]"
28286,4,5,9,1907,"[204, 204]"
28287,12,20,32,1929,"[279, 768]"
28288,12,0,12,1886,"[119, 47]"
28289,4,0,4,1894,"[155, 76]"
28290,0,0,0,1959,"[361, 30]"
28291,0,0,0,1900,"[179, 456]"
28292,0,0,0,1962,"[370, 721]"
28293,0,2,2,2011,"[562, 907]"
28294,395,6,401,1958,"[357, 1]"
28295,51,56,107,1972,"[407, 225]"
28296,5,2,7,1912,"[226, 14]"
28299,3,3,6,1886,"[119, 149]"
28300,5,1,6,1886,"[118, 25]"
28301,10,6,16,1913,"[228, 346]"
28303,3,3,6,1921,"[257, 77]"
28304,0,0,0,1984,"[469, 956]"
28307,0,0,0,1962,"[371, 9]"
28308,4,3,7,1890,"[135, 286]"
28309,0,2,2,1885,"[114, 338]"
28310,9,4,13,1886,"[117, 275]"
28311,23,17,40,1901,"[180, 452]"
28314,0,0,0,1967,"[389, 428]"
28315,0,0,0,1962,"[369, 36]"
28316,11,16,27,1904,"[195, 257]"
28317,0,0,0,1937,"[302, 737]"
28319,14,7,21,1903,"[188, 691]"
28320,2,6,8,1916,"[240, 90]"
28321,0,12,12,2010,"[560, 538]"
28322,2,4,6,1892,"[145, 376]"
28323,12,20,32,1888,"[127, 494]"
28324,328,9,337,1933,"[289, 1]"
28325,2,19,21,1925,"[268, 373]"
28327,3,0,3,1924,"[264, 137]"
28329,1,3,4,1912,"[223, 543]"
28330,2,1,3,1891,"[139, 560]"
28331,46,39,85,1903,"[188, 445]"
28333,8,6,14,1905,"[197, 313]"
28334,8,19,27,1933,"[288, 448]"
28335,0,0,0,1968,"[389, 577]"
28336,0,0,0,1963,"[371, 231]"
28337,1,10,11,1949,"[335, 560]"
28338,1,3,4,1902,"[184, 342]"
28339,3,4,7,1945,"[324, 18]"
28340,9,16,25,1993,"[507, 604]"
28341,0,0,0,1962,"[368, 401]"
28342,4,1,5,1887,"[121, 74]"
28343,2,0,2,1974,"[418, 602]"
28345,2,19,21,1890,"[134, 650]"
28346,1,1,2,1948,"[333, 565]"
28348,6,2,8,1939,"[307, 156]"
28349,8,39,47,1952,"[344, 280]"
28350,1,2,3,1933,"[290, 199]"
28354,8,25,33,1997,"[521, 642]"
28355,7,8,15,1935,"[296, 102]"
28359,10,39,49,1980,"[444, 252]"
28360,4,28,32,1981,"[449, 341]"
28361,0,0,0,1891,"[137, 647]"
28362,8,20,28,1928,"[275, 449]"
28363,0,0,0,1896,"[160, 593]"
28364,28,20,48,1939,"[308, 295]"
28365,1,2,3,1911,"[219, 537]"
28366,4,18,22,1969,"[396, 28]"
28367,23,46,69,1972,"[408, 169]"
28368,1,21,22,2004,"[542, 426]"
28369,42,23,65,1891,"[165, 150]"
28370,2,7,9,1889,"[132, 478]"
28371,0,2,2,1952,"[344, 167]"
28372,6,3,9,1914,"[232, 490]"
28373,2,1,3,1920,"[251, 256]"
28374,2,6,8,1996,"[516, 235]"
28375,0,0,0,1963,"[374, 504]"
28376,1,19,20,2008,"[553, 880]"
28378,0,0,0,1963,"[373, 542]"
28379,8,26,34,1888,"[127, 370]"
28380,9,22,31,1988,"[485, 112]"
28381,1,1,2,1894,"[151, 317]"
28382,20,2,22,1970,"[396, 346]"
28384,15,9,24,1912,"[223, 683]"
28385,0,0,0,1968,"[392, 664]"
28386,6,9,15,1949,"[338, 84]"
28387,0,4,4,2002,"[535, 682]"
28388,0,1,1,1885,"[113, 203]"
28389,0,1,1,1900,"[177, 281]"
28390,11,21,32,1977,"[431, 471]"
28391,2,21,23,1923,"[262, 352]"
28392,0,5,5,1904,"[193, 581]"
28393,0,0,0,1962,"[371, 185]"
28394,5,6,11,1914,"[235, 99]"
28395,18,13,31,1884,"[112, 536]"
28396,1,27,28,1908,"[211, 11]"
28397,30,4,34,1883,"[107, 147]"
28398,0,0,0,1974,"[416, 950]"
28400,7,15,22,1919,"[248, 458]"
28401,9,4,13,1968,"[392, 639]"
28402,3,8,11,1926,"[271, 228]"
28403,1,0,1,1985,"[470, 904]"
28404,4,30,34,1976,"[427, 618]"
28405,0,0,0,1967,"[387, 96]"
28407,0,0,0,1966,"[385, 203]"
28412,8,39,47,1938,"[302, 419]"
28413,2,1,3,1975,"[422, 13]"
28416,13,5,18,1964,"[376, 773]"
28417,0,2,2,1925,"[269, 266]"
28418,1,4,5,1923,"[262, 91]"
28419,71,64,135,1940,"[310, 534]"
28420,0,0,0,1962,"[371, 114]"
28421,0,2,2,1914,"[235, 33]"
28422,14,24,38,1958,"[357, 155]"
28423,4,15,19,1945,"[324, 806]"
28424,0,0,0,1920,"[252, 358]"
28426,2,0,2,1912,"[224, 680]"
28427,0,0,0,1985,"[471, 288]"
28428,1,0,1,1962,"[371, 223]"
28429,41,34,75,1966,"[383, 787]"
28430,7,7,14,1921,"[256, 421]"
28431,16,6,22,1940,"[309, 206]"
28432,1,5,6,1922,"[258, 6]"
28434,7,6,13,1938,"[303, 370]"
28435,0,0,0,1958,"[358, 67]"
28436,3,17,20,1986,"[474, 518]"
28438,0,0,0,2013,"[569, 1221]"
28439,1,12,13,1943,"[320, 222]"
28440,2,0,2,1899,"[173, 84]"
28441,30,46,76,1973,"[413, 376]"
28442,12,46,58,1985,"[471, 386]"
28443,12,28,40,1940,"[311, 60]"
28444,4,5,9,1981,"[449, 405]"
28445,2,11,13,1949,"[337, 154]"
28446,54,40,94,1894,"[152, 454]"
28448,34,16,50,1892,"[143, 621]"
28449,6,24,30,1966,"[385, 363]"
28450,7,25,32,1990,"[494, 56]"
28452,10,7,17,1976,"[425, 284]"
28453,1,0,1,1884,"[112, 273]"
28454,1,6,7,1922,"[258, 92]"
28455,13,61,74,1938,"[304, 209]"
28456,12,7,19,1958,"[357, 357]"
28457,1,11,12,1902,"[185, 189]"
28458,20,17,37,1893,"[149, 70]"
28461,8,0,8,1966,"[384, 238]"
28462,6,6,12,1943,"[320, 219]"
28463,1,4,5,1916,"[239, 614]"
28464,3,18,21,1989,"[490, 536]"
28465,4,20,24,1958,"[355, 453]"
28467,8,6,14,1899,"[173, 205]"
28468,0,0,0,1927,"[274, 41]"
28469,3,0,3,1904,"[194, 432]"
28470,0,0,0,1935,"[296, 632]"
28471,0,0,0,1968,"[393, 7]"
28472,13,41,54,1992,"[504, 191]"
28473,0,0,0,1953,"[346, 322]"
28474,13,14,27,1951,"[341, 651]"
28475,18,39,57,1945,"[324, 697]"
28476,9,11,20,1969,"[397, 286]"
28477,7,59,66,1933,"[289, 627]"
28478,13,21,34,1908,"[207, 564]"
28479,0,8,8,1993,"[508, 581]"
28480,41,22,63,1910,"[217, 91]"
28481,27,12,39,1940,"[309, 478]"
28482,1,24,25,1934,"[292, 20]"
28483,7,28,35,2000,"[531, 32]"
28485,5,6,11,1916,"[240, 319]"
28486,1,4,5,1971,"[401, 513]"
28487,0,0,0,2012,"[565, 1265]"
28488,4,9,13,1926,"[271, 124]"
28490,3,5,8,1904,"[194, 205]"
28493,1,6,7,1929,"[279, 340]"
28494,13,12,25,1954,"[347, 396]"
28495,0,0,0,1921,"[254, 423]"
28496,0,0,0,1978,"[439, 1384]"
28497,10,94,104,1964,"[376, 681]"
28499,7,35,42,1974,"[417, 85]"
28500,3,8,11,1924,"[264, 22]"
28501,1,2,3,1921,"[255, 50]"
28502,3,6,9,1912,"[225, 178]"
28503,0,5,5,1898,"[170, 621]"
28505,12,1,13,1884,"[111, 584]"
28506,4,12,16,1899,"[172, 434]"
28507,19,11,30,1904,"[194, 258]"
28509,42,49,91,1907,"[206, 46]"
28510,6,20,26,1933,"[289, 172]"
28513,6,10,16,1972,"[405, 313]"
28514,0,13,13,1997,"[520, 93]"
28516,3,26,29,1982,"[456, 212]"
28517,8,5,13,1896,"[160, 355]"
28519,11,8,19,1915,"[237, 180]"
28520,26,13,39,1909,"[214, 320]"
28521,6,28,34,1965,"[382, 205]"
28522,3,3,6,1884,"[111, 223]"
28523,20,35,55,1978,"[436, 103]"
28524,0,5,5,1971,"[404, 1221]"
28525,2,12,14,1918,"[246, 530]"
28527,0,26,26,2011,"[563, 834]"
28528,0,0,0,1993,"[509, 1301]"
28529,4,2,6,1926,"[272, 652]"
28530,14,13,27,1960,"[362, 482]"
28531,1,4,5,1920,"[253, 195]"
28532,1,0,1,1968,"[391, 471]"
28533,8,2,10,1995,"[514, 73]"
28535,3,0,3,1889,"[130, 83]"
28536,17,14,31,1913,"[231, 495]"
28537,4,12,16,1897,"[168, 451]"
28538,0,16,16,1960,"[362, 310]"
28539,0,6,6,2015,"[575, 435]"
28541,0,1,1,1895,"[158, 128]"
28544,0,9,9,1906,"[203, 64]"
28547,0,0,0,1887,"[122, 220]"
28548,1,4,5,2000,"[529, 53]"
28550,53,70,123,1974,"[415, 452]"
28551,0,0,0,1991,"[500, 962]"
28552,4,7,11,1981,"[454, 151]"
28553,2,2,4,1887,"[121, 451]"
28554,0,0,0,1885,"[115, 79]"
28556,322,209,531,1961,"[367, 1]"
28558,25,68,93,1924,"[264, 219]"
28559,1,7,8,1922,"[258, 365]"
28560,37,43,80,1935,"[294, 648]"
28561,0,4,4,1937,"[300, 31]"
28562,1,3,4,1986,"[475, 89]"
28563,5,21,26,1922,"[257, 547]"
28564,0,0,0,1961,"[368, 13]"
28565,6,8,14,1900,"[178, 245]"
28567,40,71,111,1975,"[422, 205]"
28568,63,5,68,1897,"[165, 578]"
28569,21,4,25,1952,"[342, 524]"
28570,4,7,11,1999,"[526, 380]"
28571,10,8,18,1968,"[393, 5]"
28572,6,24,30,1999,"[527, 815]"
28573,12,8,20,1930,"[280, 478]"
28574,9,8,17,1905,"[196, 458]"
28575,0,0,0,1963,"[372, 521]"
28577,4,13,17,1923,"[261, 140]"
28578,26,31,57,1913,"[231, 9]"
28579,4,11,15,1910,"[216, 504]"
28580,3,2,5,1995,"[158, 216]"
28581,1,0,1,1968,"[390, 206]"
28582,2,0,2,1978,"[435, 982]"
28583,1,0,1,1961,"[368, 11]"
28585,0,0,0,1936,"[297, 121]"
28587,3,16,19,1957,"[353, 436]"
28588,17,92,109,1987,"[480, 470]"
28589,8,2,10,1932,"[285, 119]"
28590,4,0,4,1929,"[280, 543]"
28591,2,7,9,1968,"[390, 563]"
28592,26,56,82,1931,"[282, 216]"
28593,53,15,68,1960,"[362, 199]"
28595,3,58,61,1973,"[410, 623]"
28596,1,5,6,1894,"[151, 179]"
28597,11,36,47,1989,"[492, 158]"
28598,38,8,46,1913,"[227, 308]"
28599,6,38,44,1913,"[231, 120]"
28600,0,0,0,1910,"[215, 595]"
28601,3,5,8,1915,"[239, 14]"
28602,8,10,18,1915,"[238, 275]"
28603,16,21,37,1988,"[486, 356]"
28604,8,27,35,1936,"[298, 558]"
28605,0,0,0,2012,"[567, 393]"
28608,4,8,12,1914,"[235, 402]"
28609,1,0,1,1958,"[358, 904]"
28610,66,42,108,1947,"[331, 549]"
28611,28,30,58,1917,"[243, 389]"
28612,2,6,8,1932,"[287, 32]"
28613,0,0,0,1971,"[403, 943]"
28614,0,2,2,1890,"[136, 121]"
28615,3,0,3,1911,"[220, 178]"
28616,29,23,52,1895,"[155, 610]"
28617,42,42,84,1948,"[333, 364]"
28618,0,0,0,1974,"[419, 953]"
28619,13,16,29,1940,"[310, 354]"
28620,7,12,19,1964,"[377, 408]"
28621,3,2,5,1964,"[377, 126]"
28622,7,1,8,1985,"[471, 462]"
28623,3,0,3,1897,"[167, 48]"
28624,0,12,12,1911,"[220, 329]"
28625,2,0,2,1915,"[237, 616]"
28626,8,18,26,1982,"[455, 577]"
28627,7,25,32,1972,"[409, 239]"
28628,18,15,33,1969,"[330, 485]"
28629,2,39,41,1981,"[450, 175]"
28630,0,10,10,2010,"[559, 1529]"
28631,2,0,2,1887,"[122, 469]"
28632,9,22,31,1947,"[332, 155]"
28633,15,21,36,1978,"[435, 475]"
28634,5,12,17,1947,"[330, 610]"
28636,1,1,2,1908,"[208, 429]"
28637,5,31,36,1977,"[429, 507]"
28638,7,5,12,1916,"[241, 556]"
28639,2,15,17,2006,"[547, 293]"
28640,7,10,17,1987,"[481, 648]"
28641,28,44,72,1963,"[372, 253]"
28642,5,24,29,1926,"[272, 581]"
28643,0,9,9,1910,"[218, 120]"
28644,5,27,32,1999,"[527, 308]"
28645,1,18,19,1985,"[470, 39]"
28646,12,5,17,1890,"[134, 547]"
28649,1,5,6,1920,"[253, 209]"
28650,31,11,42,1973,"[411, 778]"
28652,1,0,1,1896,"[161, 246]"
28653,10,8,18,1959,"[359, 65]"
28654,2,6,8,1898,"[171, 650]"
28655,0,0,0,1896,"[164, 373]"
28656,1,4,5,1942,"[315, 637]"
28657,15,32,47,1947,"[332, 507]"
28658,20,15,35,1955,"[350, 85]"
28660,0,0,0,1960,"[364, 284]"
28661,5,19,24,1956,"[351, 427]"
28662,9,16,25,1977,"[432, 385]"
28663,3,6,9,1931,"[282, 295]"
28664,10,13,23,1965,"[380, 343]"
28665,5,30,35,1980,"[449, 24]"
28667,7,12,19,1941,"[313, 274]"
28668,1,0,1,1972,"[404, 1049]"
28669,3,0,3,1911,"[222, 78]"
28670,6,34,40,1977,"[431, 801]"
28672,20,53,73,1997,"[521, 898]"
28673,0,0,0,1958,"[356, 21]"
28674,2,8,10,2007,"[551, 193]"
28676,3,4,7,1961,"[365, 517]"
28677,10,18,28,1928,"[278, 123]"
28678,26,61,87,1986,"[478, 570]"
28679,0,0,0,1963,"[375, 15]"
28682,14,31,45,1936,"[299, 123]"
28683,43,99,142,1984,"[466, 789]"
28684,5,2,7,1886,"[116, 699]"
28685,3,16,19,2000,"[531, 12]"
28686,0,0,0,1964,"[379, 2]"
28687,0,1,1,1900,"[175, 546]"
28688,4,0,4,1972,"[404, 1032]"
28689,1,0,1,1895,"[157, 94]"
28691,0,11,11,1937,"[302, 369]"
28693,142,37,179,1961,"[367, 643]"
28694,266,15,281,1912,"[226, 1]"
28695,4,4,8,1956,"[351, 173]"
28696,0,0,0,1967,"[386, 683]"
28698,22,26,48,1958,"[355, 339]"
28699,6,0,6,1939,"[306, 516]"
28700,5,14,19,1925,"[268, 426]"
28701,11,125,136,1990,"[496, 167]"
28702,5,2,7,1897,"[167, 298]"
28703,9,28,37,1893,"[150, 221]"
28704,2,1,3,1954,"[347, 995]"
28705,14,56,70,1995,"[514, 211]"
28708,3,2,5,1925,"[267, 467]"
28710,27,18,45,1915,"[238, 383]"
28711,0,19,19,2011,"[562, 152]"
28713,0,0,0,1913,"[227, 637]"
28714,2,20,22,1998,"[522, 269]"
28715,4,1,5,1894,"[151, 285]"
28716,4,10,14,1925,"[267, 228]"
28717,0,0,0,1891,"[139, 503]"
28718,0,0,0,1973,"[410, 257]"
28719,6,17,23,1919,"[251, 128]"
28720,39,23,62,1969,"[395, 238]"
28722,0,0,0,1970,"[397, 245]"
28723,0,0,0,1885,"[113, 278]"
28724,0,0,0,1964,"[378, 572]"
28726,5,39,44,1986,"[474, 344]"
28728,5,8,13,1968,"[391, 585]"
28729,13,26,39,1941,"[313, 146]"
28730,8,20,28,2002,"[535, 625]"
28731,6,0,6,1890,"[132, 632]"
28733,2,0,2,1888,"[128, 182]"
28734,0,1,1,1882,"[106, 320]"
28735,12,31,43,1970,"[397, 50]"
28736,10,13,23,1977,"[430, 584]"
28737,1,28,29,1981,"[451, 704]"
28738,5,4,9,1907,"[204, 162]"
28739,4,22,26,1953,"[345, 192]"
28740,5,7,12,1914,"[232, 117]"
28741,0,3,3,1887,"[123, 59]"
28742,1,0,1,1967,"[385, 455]"
28743,60,90,150,1975,"[420, 469]"
28744,5,2,7,1930,"[281, 624]"
28745,3,18,21,1948,"[335, 359]"
28746,0,0,0,1905,"[198, 166]"
28747,2,15,17,1902,"[185, 38]"
28748,0,1,1,1894,"[154, 163]"
28750,3,2,5,1912,"[223, 261]"
28752,5,0,5,1900,"[176, 51]"
28753,8,6,14,1939,"[308, 321]"
28755,6,5,11,1951,"[340, 523]"
28756,3,13,16,1901,"[180, 383]"
28757,1,0,1,1924,"[265, 518]"
28758,21,7,28,1907,"[206, 441]"
28759,0,0,0,1973,"[414, 893]"
28760,5,9,14,1956,"[350, 308]"
28761,4,1,5,1912,"[224, 73]"
28763,6,1,7,1933,"[289, 20]"
28766,6,7,13,1913,"[229, 317]"
28767,11,15,26,1911,"[219, 210]"
28768,2,20,22,2007,"[549, 225]"
28770,6,3,9,1905,"[199, 182]"
28772,0,0,0,1973,"[409, 921]"
28773,2,14,16,1893,"[150, 417]"
28774,236,66,302,1965,"[381, 1]"
28775,4,6,10,1945,"[325, 673]"
28776,23,33,56,1971,"[404, 257]"
28777,6,6,12,1963,"[373, 179]"
28782,6,51,57,1994,"[511, 661]"
28783,2,1,3,1969,"[200, 255]"
28784,0,18,18,2009,"[557, 137]"
28785,7,39,46,1980,"[445, 308]"
28786,0,0,0,1960,"[364, 518]"
28787,2,6,8,1971,"[402, 509]"
28788,0,0,0,1894,"[152, 436]"
28789,22,15,37,1980,"[444, 277]"
28790,3,0,3,1906,"[203, 399]"
28791,2,5,7,1916,"[241, 237]"
28792,0,9,9,1913,"[230, 123]"
28793,1,1,2,1894,"[155, 416]"
28794,22,20,42,1931,"[284, 141]"
28796,1,2,3,1923,"[261, 326]"
28798,2,0,2,1957,"[355, 180]"
28799,0,0,0,1959,"[359, 230]"
28800,26,8,34,1954,"[347, 62]"
28801,5,7,12,1897,"[168, 66]"
28802,10,26,36,1959,"[358, 334]"
28803,0,0,0,1913,"[228, 85]"
28804,1,0,1,1976,"[425, 917]"
28805,0,0,0,1971,"[400, 348]"
28806,0,0,0,1967,"[386, 281]"
28807,3,38,41,1946,"[327, 293]"
28808,0,0,0,1984,"[467, 1260]"
28809,10,13,23,1967,"[385, 630]"
28810,2,2,4,1896,"[164, 81]"
28811,0,3,3,1918,"[246, 97]"
28813,5,1,6,1895,"[160, 288]"
28814,19,31,50,1989,"[492, 115]"
28816,0,19,19,2010,"[561, 559]"
28817,9,40,49,1996,"[517, 559]"
28818,0,0,0,1962,"[370, 291]"
28819,4,25,29,1982,"[457, 102]"
28821,15,9,24,1942,"[316, 159]"
28823,0,0,0,1982,"[456, 955]"
28824,2,11,13,1927,"[275, 188]"
28825,0,0,0,2014,"[573, 339]"
28826,2,1,3,1885,"[114, 252]"
28827,20,19,39,1918,"[247, 330]"
28828,3,11,14,1909,"[213, 200]"
28829,2,17,19,1976,"[425, 94]"
28832,0,1,1,1906,"[202, 580]"
28833,2,3,5,1922,"[260, 18]"
28834,16,27,43,1978,"[436, 584]"
28835,1,0,1,1892,"[142, 682]"
28836,2,20,22,1978,"[439, 234]"
28838,2,19,21,1945,"[324, 570]"
28839,2,33,35,2004,"[541, 440]"
28840,0,0,0,1966,"[384, 33]"
28841,0,0,0,1979,"[440, 445]"
28842,16,17,33,1963,"[375, 180]"
28845,16,11,27,1952,"[342, 282]"
28848,0,0,0,1960,"[361, 375]"
28849,4,5,9,1919,"[249, 313]"
28851,0,1,1,1949,"[338, 318]"
28853,8,21,29,1938,"[303, 10]"
28854,3,0,3,1882,"[106, 154]"
28856,10,63,73,1986,"[478, 421]"
28857,0,0,0,2008,"[555, 1]"
28860,28,4,32,1883,"[108, 76]"
28863,1,8,9,1894,"[152, 145]"
28864,18,23,41,1966,"[383, 75]"
28865,2,20,22,1933,"[289, 261]"
28866,1,6,7,1958,"[356, 604]"
28867,16,27,43,1926,"[269, 411]"
28868,4,5,9,1901,"[180, 552]"
28869,0,10,10,1902,"[186, 304]"
28870,17,30,47,1937,"[301, 324]"
28871,17,10,27,1937,"[302, 51]"
28872,22,12,34,1891,"[140, 278]"
28873,0,25,25,2010,"[561, 1191]"
28874,3,11,14,1925,"[268, 228]"
28875,0,0,0,1983,"[463, 1344]"
28876,11,1,12,1883,"[106, 613]"
28877,8,6,14,1884,"[112, 294]"
28878,8,4,12,1914,"[233, 80]"
28879,21,20,41,1969,"[369, 590]"
28880,20,17,37,1969,"[395, 575]"
28881,9,22,31,1969,"[394, 440]"
28882,43,92,135,1935,"[293, 388]"
28883,14,36,50,1958,"[357, 221]"
28884,5,2,7,1908,"[207, 556]"
28885,20,25,45,1983,"[459, 422]"
28888,21,44,65,1951,"[340, 315]"
28892,7,2,9,1883,"[107, 631]"
28893,0,0,0,1906,"[203, 120]"
28894,11,41,52,1962,"[370, 139]"
28895,0,0,0,1892,"[145, 205]"
28896,10,3,13,1908,"[209, 20]"
28897,0,0,0,1967,"[386, 17]"
28898,0,0,0,1966,"[382, 368]"
28899,7,9,16,1940,"[311, 169]"
28900,12,8,20,1885,"[114, 615]"
28901,1,0,1,1884,"[112, 510]"
28902,8,4,12,1935,"[296, 48]"
28903,1,4,5,1964,"[376, 247]"
28904,14,66,80,1933,"[288, 14]"
28905,0,21,21,1993,"[507, 490]"
28906,0,0,0,1958,"[355, 283]"
28908,0,0,0,1974,"[419, 937]"
28909,3,1,4,1921,"[256, 602]"
28910,7,3,10,1911,"[220, 590]"
28911,21,72,93,1957,"[354, 457]"
28912,1,5,6,1916,"[240, 427]"
28913,0,0,0,1913,"[231, 750]"
28914,6,6,12,1893,"[150, 91]"
28915,2,9,11,1926,"[270, 555]"
28916,5,10,15,1888,"[124, 694]"
28917,5,9,14,1921,"[254, 535]"
28918,28,2,30,1983,"[461, 574]"
28919,1,30,31,2008,"[554, 759]"
28920,4,5,9,1904,"[192, 265]"
28921,18,21,39,1961,"[364, 587]"
28922,5,53,58,1993,"[509, 764]"
28923,23,21,44,1926,"[270, 378]"
28924,0,46,46,2009,"[556, 729]"
28925,0,0,0,1967,"[388, 464]"
28926,1,0,1,1891,"[138, 404]"
28927,20,19,39,1957,"[352, 567]"
28929,2,4,6,1904,"[193, 451]"
28930,1,0,1,1887,"[120, 595]"
28931,2,0,2,1965,"[380, 258]"
28933,0,0,0,1985,"[470, 1074]"
28934,5,0,5,1895,"[159, 62]"
28935,0,0,0,1961,"[368, 7]"
28937,0,0,0,2014,"[571, 417]"
28938,4,10,14,1936,"[298, 415]"
28940,1,0,1,1886,"[118, 68]"
28941,14,1,15,1884,"[111, 200]"
28943,9,15,24,1972,"[408, 204]"
28945,0,0,0,1922,"[257, 466]"
28946,1,1,2,1887,"[120, 260]"
28947,15,15,30,1895,"[158, 109]"
28948,5,9,14,1914,"[233, 461]"
28949,32,43,75,1924,"[264, 109]"
28950,26,13,39,1903,"[188, 730]"
28951,1,1,2,1938,"[304, 55]"
28952,9,8,17,1884,"[111, 335]"
28953,5,8,13,1903,"[191, 272]"
28954,7,5,12,1902,"[186, 202]"
28956,4,15,19,1924,"[263, 510]"
28957,0,8,8,1969,"[394, 399]"
28958,18,30,48,1979,"[442, 735]"
28960,0,14,14,1962,"[371, 30]"
28961,0,0,0,1964,"[376, 187]"
28962,3,13,16,1936,"[298, 448]"
28963,5,11,16,1985,"[471, 34]"
28965,4,59,63,2000,"[530, 914]"
28967,9,2,11,1942,"[314, 495]"
28968,22,0,22,1942,"[317, 213]"
28969,7,18,25,1957,"[355, 96]"
28970,0,0,0,2012,"[568, 1377]"
28971,4,12,16,1972,"[406, 706]"
28972,8,1,9,1914,"[235, 206]"
28973,3,28,31,1964,"[377, 351]"
28974,0,0,0,1965,"[382, 159]"
28975,0,2,2,1947,"[330, 724]"
28976,0,8,8,1988,"[486, 663]"
28977,8,3,11,1906,"[203, 483]"
28979,27,4,31,1927,"[272, 675]"
28980,4,12,16,1980,"[445, 74]"
28982,0,0,0,1966,"[384, 890]"
28983,11,5,16,1968,"[391, 450]"
28984,35,42,77,1998,"[523, 1]"
28985,208,8,216,1904,"[195, 1]"
28986,0,0,0,1938,"[304, 398]"
28987,4,21,25,1977,"[431, 767]"
28988,12,23,35,1986,"[478, 186]"
28989,14,45,59,1965,"[380, 63]"
28990,2,2,4,1898,"[169, 161]"
28992,1,14,15,2009,"[556, 848]"
28994,5,6,11,1897,"[168, 262]"
28995,11,1,12,1888,"[128, 132]"
28996,4,1,5,1958,"[356, 386]"
28997,9,4,13,1907,"[205, 489]"
29000,1,0,1,1937,"[302, 752]"
29001,14,0,14,1924,"[266, 389]"
29002,23,39,62,1939,"[307, 38]"
29004,0,0,0,1989,"[490, 1114]"
29005,25,73,98,1963,"[372, 539]"
29008,19,0,19,1986,"[475, 574]"
29009,0,0,0,1963,"[372, 228]"
29011,3,1,4,1884,"[110, 330]"
29012,25,5,30,1886,"[119, 543]"
29014,3,5,8,1996,"[519, 26]"
29015,11,31,42,1922,"[258, 219]"
29016,3,8,11,1945,"[325, 419]"
29017,5,5,10,1914,"[233, 261]"
29018,48,7,55,1963,"[531, 1]"
29019,20,18,38,1931,"[283, 643]"
29020,0,27,27,2008,"[554, 407]"
29021,4,0,4,1887,"[122, 241]"
29022,5,7,12,1985,"[471, 444]"
29023,12,7,19,1890,"[134, 488]"
29024,1,6,7,1917,"[245, 328]"
29025,1,11,12,1899,"[174, 778]"
29026,0,14,14,2009,"[558, 992]"
29027,285,6,291,1925,"[269, 1]"
29028,16,8,24,1916,"[240, 55]"
29030,2,16,18,1984,"[466, 96]"
29031,4,2,6,1893,"[148, 663]"
29032,2,0,2,1928,"[277, 97]"
29033,3,8,11,1990,"[496, 53]"
29034,21,61,82,1982,"[458, 419]"
29035,0,0,0,1963,"[372, 782]"
29036,0,1,1,1991,"[502, 1301]"
29037,36,54,90,1905,"[196, 239]"
29038,0,0,0,1886,"[117, 611]"
29039,0,0,0,1891,"[141, 117]"
29040,0,0,0,2015,"[574, 1174]"
29041,0,2,2,1944,"[321, 583]"
29042,8,6,14,1915,"[238, 254]"
29043,6,23,29,1988,"[486, 456]"
29044,0,0,0,1984,"[466, 984]"
29045,4,1,5,1894,"[153, 456]"
29046,41,0,41,1928,"[277, 218]"
29047,9,2,11,1903,"[189, 420]"
29049,0,0,0,1914,"[232, 428]"
29051,0,0,0,1985,"[471, 1121]"
29052,25,22,47,1974,"[417, 600]"
29054,1,0,1,1923,"[261, 294]"
29055,8,0,8,1939,"[307, 148]"
29056,0,0,0,1966,"[384, 434]"
29057,3,0,3,2004,"[543, 77]"
29058,0,0,0,1966,"[382, 422]"
29060,10,8,18,1975,"[421, 412]"
29061,10,15,25,1923,"[262, 625]"
29062,0,0,0,1895,"[155, 673]"
29063,1,1,2,1886,"[119, 355]"
29065,1,2,3,1914,"[235, 300]"
29066,1,1,2,1889,"[132, 146]"
29067,0,0,0,1892,"[144, 651]"
29070,6,3,9,1886,"[116, 671]"
29071,8,13,21,1971,"[402, 351]"
29073,49,11,60,1939,"[307, 268]"
29075,0,0,0,1961,"[368, 70]"
29076,0,4,4,1963,"[373, 405]"
29077,1,0,1,1899,"[172, 622]"
29079,7,23,30,1930,"[282, 92]"
29080,0,0,0,1979,"[443, 905]"
